userName,score,at,content
Dery Septian,4,2021-01-10 07:56:14,"Sebenarnya ruangguru begitu detail banget ngejelasinnya sampai benar² kita bisa paham tapi menurutku Vidio untuk yg Belajar SBMPTN agak sedikit bosen sih, jadi yah klw aku sih agak bosenin tpi mungkin karena aku juga kali yang cepet bosan. Terus yang aku suka karena soalnya ada Vidio pembahasan jdi bisa lebih mengerti deh"
Umi Nuraini,5,2021-01-10 07:11:11,"Aplikasinya lengkap, sama kurikulumnya pas banget kayak di sekolahku, pembahasanya lengkap dan disertai rangkuman berinfografis, di tambah fitur fitur yang menarik dan fitur yang disukai aku adalah Ruangbelajar, pokoknya lengkap banget deh, buat yang lihat ulasan ini, wajib banget unduh aplikasi ini, Aku jadi Rangking 1 terus dari kelas 1 SD, Ruangguru berguna banget deh🥰🖤"
58_ Say'in Alim,3,2021-01-09 02:45:02,Bagus aplikasi nya di jelasin nya secara mendasar jadi cocok buat yg mau belajar dari nol ni. Tapi kadang penandaan video(tanda ceklis hijau) yg sudah di tonton ke Refresh :( jadi membuat saya bingung terkait video yg sudah di tonton dan yg belom di tonton jadi membuat saya lupa sudah belajar sampai mana nya :(. Mudah2an tanda ceklis hijau nya ga hilang lagi.
Hityo,2,2021-01-08 05:55:57,"Aplikasi yang mendidik, bagus, simpel. Tapi pembayarannya sepertinya eror, jadi nggak bisa bayar paket buat langganan. Jadi khawatir soalnya dari minggu lalu udh dicoba ulang2 tetep ngga bisa bayar, gimana mau belajar:)"
Amara Putri h,4,2021-01-07 15:52:35,"apk udah bagus materi juga lengkap tapi aku mau nanya dong kak kok untuk perangkat tablet resolusinya agak pecah yaa jadi agak burem gitu? sama sering berhenti sendiri apk nya padahal sering clear chace sama mindahin data unduhan ke kartu sd karena storage penuh, juga kenapa gak ada fitur untuk layar landscape di tablet yaa? mau pake versi dekstop gabisa soalnya bukan windows(huhuhu😭 mau pake versi android juga stengah2) tapi overall udah bagus kok kak."
Sumarni Munggur,4,2021-01-07 07:16:59,"Materinya bisa masuk otak. Mungkin karena teknik belajar saya yg pake visual kali ya. Jadinya liat video animasi berwarna gitu rasanya nyaman. Tp maaf, menurut saya videonya bikin ngantuk. Tapi seruuu. Tapi bikin ngantuk. Apa karena saya yg emg mudah bosan?"
Reihan Ali Ramadhan,5,2021-01-06 04:49:59,"Baru fisrt time coba bikin semangat belajar. Terutama matematika yg dulunya bosen banget liat materi, tp karena animasi dan tampilan yg keren jd semangat untuk belajar :), thnx smg berinovasi lagi untuk kedepannya !!"
Arbi Suharis,5,2020-12-24 05:30:24,"Saya pengguna ruang belajar plus, semua pemakaian selama ini ga ada masalah, bagus dan memuaskan. Hanya saja pada bagian modul pendalaman tolong diedit kembali karna banyak typo pada soal, jawaban, dan yang utama pada rumus-rumus yang ada. Semoga kedepannya makin sukses! 🙏"
Gunawan Sriutomo,5,2020-12-22 11:14:37,"Untuk saran saja yaa, ketika ada kesenjangan audio ( misalnya pada opening dengan suara dari gurunya ) mohon disinkronkan yaa. Karena yang saya alami adalah ketika volume ( dari handphone ) dibesarkan, untuk suara gurunya cukup akan tetapi suara opening kebesaran. Sehingga memberikan rasa tidak nyaman bagi pendengar / telinganya. Gampang kok, editor ruang guru pasti bisaa. Terimakasih telah menerima saran saya."
Ayyasy Yahya,1,2020-12-17 05:31:34,"Suara tutor sering tidak jelas, terutama kak sri suaranya yang sangat kecil di penjelasan tetapi besar pada di akhir video saya jadi kaget tengah malam yang belajar ruang guru. Tolong kepada pihak ruang guru di kembangkan lagi kualitas audionya, dan juga tentang koneksi sudah 72 Mbps koneksi saya tetapi video tidak bisa dimuat aplikasi ini tidak kompatibel dan perlu bayar mahal untuk menggunakannya, aplikasi tidak berguna!."
Dinda almira,3,2020-12-12 03:01:40,"Membantu untuk pelajaran sekolah, tetapi sangat kurang membantu jika digunakan untuk latihan SBMPTN krn tidak ada cara cepat pada pembahasan soal2nya, jadi cara yang diberikan sangat memakan waktu, sedangkan waktu untuk mengerjakan SBMPTN sangat singkat. Oleh karena itu, tolong ditingkatkan lagi untuk pembahasan soalnya, khususnya pembahasan TKA."
Anggika,5,2020-12-07 08:29:14,"Aplikasi ini keren banget. All in one. Keren banget intinya. Saking kerennya gak bisa berkata-kata lagi. Sangat sangat sangat membantu banyak. Tapi ada sedikit masukan ni kak, akan lebih keren lagi kalau ada fitur persiapan TOEFL di sini. Terimakasih 😁😁😁😁😁😁😁"
Ismi AINI,5,2020-12-06 23:16:10,"Aplikasi ini bagus baget..., dan cocok buat belajar penerangan efektif ada juga ruang baca ...,boleh juga gk berlangganan tapi kita hanya mendapatkan beberapa video dalam setiap mata pelajaran..., dan karena aku gk mampu buat berlangganan ya udah diterima aja...dan meski dapat beberapa materi tapi akan mudah paham karena kalo njelasin itu cepet masuk ke otak....terimakasih RuangGuru, òh ya ruangguru itu mengajak kita belajar semangat biar gk tergantung terus....gk males ngerti nggak???"
Yorrr,1,2020-12-05 12:36:13,"Ruang guru aneh gajelas sering eror pokoknya males sekarang buat belajar di ruang guru. Masa tiap nonton videonya pasti ada tulisan ""Sesi offline expired"". Pasti tiap ada tulisan itu nanti tiba"" keluar dari videonya, trs pas masuk ke video nya lagi nunggu loading lama bet. Apk gajelas udah bayar mahal"" malah kayak gitu. Perbaiki dulu lah apk nya jangan cuma mentingin promosi!! Edit = Saya sudah melakukan itu semua. Dan ram saya itu 8 GB dan internal masih 84 GB, masalah dari hp saya gamunkin!!"
Aldi Atmaja,4,2020-12-04 15:08:07,"Sangat membantu sekali dalam belajar, materi lengkap, performance master teacher nya sangat menarik. Keluhan : Tapi saya agak resah, karena di materi UTBK itu fitur modul nya gak sistematis. Misal di mapel ekonomi, di paling pertama ada materi konsep dasar, lalu di bawah nya ada lagi. Saran : sebaiknya modul setiap materi dibikin secara sistematis, biar gak bikin bingung kalau mau akses kontennya. Terimakasih :)"
"hi, tita disini.",5,2020-12-03 08:03:46,"Nama saya Tita, saya kelas 8 SMP. Ruangguru adalah aplikasi pembelajaran kesukaan saya. Saya suka sekali jika suatu pelajaran dijelaskan menggunakan animasi (karena jadi lebih cepat paham). Penjelasan dari kakak-kakaknya yang menerangkan juga sangat mudah dimengerti. Ada analisisnya juga. Oh ya! Bagaimana jika saat mode landscape, layarnya bisa diputar-balikkan? Jadi.. seperti ditambahi sebuah tombol untuk bisa memutar secara otomatis. Biar lebih nyaman saja, sih. Sekian dan terimakasih.. 😗💗"
Pengguna Google,5,2020-12-03 06:07:20,Bagus banget aplikasi ruang guru saya baru belajar berapa jam saja masih teringat di otak saya pokoknya bagus deh trs penjelasannya lebih rinci padat dan jelas. Itu yg membuat saya mengerti banget dan untuk rumusnya rinci dan selalu benar pokoknya best lah buat ruang guru ❣️👍🏻
Ida Ayu Wayan,5,2020-12-02 14:13:28,Awalnya aku pakai ruangguru gak terlalu sering karna males buka karna sinyal lemot terus akhirnya bapak pasang wifi dan masi tetep males. Nah kemalasanku berubah ketika PAS dimulai:) aku mulai buka apps ruangguru untuk membantu pemahamannya dan jadi kecanduan dong:( seenak itu belajar di ruangguru😢.nyesel aku ga dari dulu gunain. Ku tunggu nilai PASky keluar semoga hasilnya ga mengecewakan. Terimakasih Ruangguru sangat membantu ❤🔥
Zulyuraida Indiraswari,5,2020-12-02 13:21:51,"Sangat membantu dalam mendalami materi apalagi disaat pandemi yang terkadang guru hanya memberi tugas. Penyampaiannya enak banget, pelan dan to the point. Apalagi tiap materi dikasih kuis untuk berlatih. Sukaaaa!!"
Elizabeth Michelle,5,2020-11-29 11:02:25,Bagus banget dong:D aplikasi Ruang Guru ini ngebantu banget proses belajar ku dirumah. Video penjelasannya menarik banget udah gitu penjelasannya mudah di pahami dan materinya juga sama kayak yg di sekolahku. Pokoknya keren abiiiss😁👌
Immanuel,5,2020-11-29 05:36:27,"Aplikasi ini sangat menarik dan keren sekali karena bamyak vidio vidio yang membuat kita gak bosen ketika belajar,selain itu aa soal soal juga,dan ada pembahasannya juga lho.. Pokoknya aplikasi ini sangat menarik dqn keren sekali.. Siapa aja yang belum ikutan ayo ikutan dijamin kalian pasti gak bakalan nyesel deh.."
50_Alamanda Putria_Pelaksana,5,2020-11-27 08:57:12,"Hellooo, ruang guru di desktop suka hijau layarnya, padahal lagi belajar materi mau ulang karena blm ngerti, eh tiba tiba layarnya ganti ke ijoo. Jadi saya harus close app dulu baru buka lagi. Masalah layar ngaco mohon diperbaiki yaa. Dari segi penyampaian materi udah bagus bangettt😭😻"
Tiara Lestari,5,2020-11-27 08:17:22,"Aplikasi ini bagus hanya saja banyak video materi yang dikunci dan harus membayar,sangat disayangkan bagi para siswa yang mau belajar dan kurang mampu.jika bisa untuk video materi lebih baik digratiskan agar siswa lain semakin semangat untuk belajar hanya video materinya jika bisa karna jika berbayar siswa yang kurang mampu pasti akan memikirkan kembali karna saat disekolah saja mereka tetap harus bayar bulanan"
A Ku,5,2020-11-27 02:43:39,Sangat bagus sekali👍🏻👍🏻👍🏻 Video-nya banyak. Penjelasannya juga jelas banget. Animasi nya keren. Jadi gk bosen belajar. Juga ada bank soal untuk latihan. Ada timeline juga. Bisa untuk refreshing setelah belajar. Ada ruang guru adventure. Pokoknya keren deh. Aku jadi semangat belajar. Kalian harus download nih! Selamat belajar📚
Maragung Simanjuntak,5,2020-11-26 11:57:54,"Aplikasinya bagus banget semua fitur belajar lengkap dan mudah dipahami dan ada juga Avatar nya yang bisa kita beli dengan rajin belajar, tapi buat dong notifikasi jika seseorang buat postingan di timeline , please. Biar tambah seruuu. Makasih"
7 - Chandra Nur Iman Ardiyan,1,2020-11-25 08:58:12,"Sebenarnya sih ini bagus ya, menarik. Namun, saya ga suka dengan cara promosinya yang menyepam. Ya kalau saya udah berlangganan ya gausah dispam lagi dong. Dan setiap ngasih pengumuman ditanya, mengganggu atau tidak, klo mengganggu ya jangan diteruskan. Selain itu, videonya juga kebanyakan basa basi ""halo teman² bla⁴ semenit pervideo, klo saya liatnya 60 video saya buang waktu 1 jam dong. Itu saja si klo aku. Dan saya bingung ini apk kok ratingnya>4,5. Padahal mahal dan susah dipahami."
nyay jeno,5,2020-11-23 02:46:37,"Ruang memang aplikasi belajar yg sangat menyenakan dan sangat membantu sekali setiap ada pr dan materi yg blm jelas di sekolah, dan juga bisa buat mengejar materi yg tertinggal. Videonya beranimasi sehingga mudah dipahami. Tutornya jg jelas saat mnejelaskan. Soal2nya jg banyak dan juga ada pembahasannya. Pas sekali untuk siswa yg ingin berpeestasi. Salam Ruangguru! Salam Belajar!"
Kayla Sonia,4,2020-11-22 02:30:23,"Aku sebenarnya belum berlangganan,pengen banget sih bisa beli paket bljr di ruangguru krna video² nya bikin aku cepat paham dan bisa menambah wawasan tentunya.Tapi yg sangat disayangkan,kenapa gak ada lagi promo promo kyk yg kemaren kemaren? Waktu itu aku telat brlangganan nya padahal aku tertarik sama promo 365rb per tahun itu,saran ku sering sering adain promo kyk gitu kak,soalnya membantu banget sih buat org² yg ekonomi nya pas pasan kyk aku,maaf bintang 4 dulu ya"
Jawa Tengah_121_M. Rakhma Aifil Indira Aifil,5,2020-11-15 08:27:16,"Wah mantap dengan ruangguru aku bisa belajar secara ototidak di ruang belajar. Animasinya keren keren, penjelasan nya mudah dipahami, dan pastinya ada beribu latihan soal arigatou ruangguru"
No Sad,4,2020-11-15 05:07:55,bagus sih tapi fitur ruanglesonline nya gak cepat responnya apalagi yang mata pelajaran biologi saran saya di tambah lagi gurunya di mapel biologi. kalo di MTK biasanya gurunya banyak yang gak bisa ngerjain soalnya tapi untuk mapel selain itu saya akui jempol
Layyina,5,2020-11-14 09:11:06,"Suka banget sama ruang guru ini, karna memudahkan kita untuk belajar dan memahami materi. Selain itu, aplikasi ini memiliki animasi yang menarik sehingga membuat belajar menjadi tambah semangat dan tidak membuat bosan."
masters edits,5,2020-11-13 14:27:23,"Hebat sangat mudah di gunakan Tapi tolong dong agar dimurahin produk pembelajarannya per 6 bulan agar lebih murah dan banyak yang memakai ruang guru Kalau kemahalan mana ada yang memakai apk ini dan satulagi,jangan banyakkan video,tetapi banyakkan soal UN supaya bisa untuk kelas 6,3 smp,3 sma"
KUKUH SATRIO B,5,2020-11-13 02:40:42,"Aplikasinya bagus banget. Videonya berupa animasi, penjelasannya menarik dan singkat, dan dilengkapi latihan soal dan pembahasan soal. Nonton video sekali juga udh paham sama materinya. Top markotop Ruangguru 👍👍"
Adrian Ivandri Marbun,4,2020-11-12 00:18:46,"Menurut saya ruang guru lumayan bagus, tapi kalau untuk kurikulum anak SMA lebih bagus tidak usah menggunakan animasi seperti anak-anak atau penjelasan yang bertele-tele karena terlalu membosankan, langsung ke inti materi nya aja."
Salmini S,5,2020-11-11 09:32:31,"Aplikasi Ruang Guru ini sangat bener bener membantu dalam proses belajar.. Ada latihan soal yg dapat dicoba kapan saja untuk menguji seberapa sih kemampuan kita, juga dilengkapi dengan pembahasan yang sangat bermanfaat.. Master teacher nya juga amazing good job deh pokoknya mudah dimengerti cara penyampaian nya.. Video nya juga beranimasi bikin tambah seru belajarnya..😃 bisa didownload dan dilihat kapan saja , I like Ruang Guru..👍"
Owen P,5,2020-11-10 05:59:57,"Saya suka banget langganan di Ruangguru ini soalnya fasiltas nya udah lengkap. Belajar jadi lebih mudah dengan video beranimasi yang menarik dan tentunya ada Quiz untuk uji pemahaman. Sekarang juga ada Konsep Kilat nya, jadi bagi kalian yang sudah paham materi pelajaran setiap babnya tidak perlu mengulang materi dari video belajarnya lagi, cukup lihat Konsep Kilatnya aja. Terus ada paket Ruangbelajar Plus dan Brain Academy Online yang paling saya suka😍😍"
Marshela Aurora Dian Yuniarta,5,2020-11-08 13:23:30,"sukaa bangett sama ruangguru, aku pribadi bener bener merasa terbantu, apalagi pake video belajar animasi yg menarik dan otomatis pasti ga bikin bosen buat temen temen yang belum download, hayuk download! dan langganan sekarang!"
Daffa Medika Rayhanraja,5,2020-11-08 12:05:54,"Buat kalian yang mau cepat belajar, itu ada rangkuman di tiap subbab (aku manggilnya) itu bisa belajar dari situ. Waktu kalian sangat amat hemat jika langsung belajar disitu. Tapi itu buat yang sekali baca paham, just that my opinion guy! Oh ya ini aplikasi recommendet banget bagi yang ujian maupun olimpiade!!"
Kresentia Ivanna,5,2020-11-04 12:43:41,"Aplikasinya bagus bgt !! Membantu dlm pembelanjaran aku setiap hari , lengkap dengan video pembahasan yang beranimasi dan Brain Academy yng membantu kesulitan aku kalau kebingungan dan hrus bertanya :))"
Misel Orlando,4,2020-11-03 04:01:25,"Hi....ruangguru saya ingin memberi tahu bahwa,mengapa ya? setiap saya membuka aplikasi ruangguru tiba-tiba keluar sendiri padahal ram/penyimpanan masih ada ruang dan koneksi juga sudah bagus.Dimohon perbaiki masalah ini agar tidak ada kendala untuk kedepannya,terima kasih."
5imple,4,2020-11-02 10:55:17,"I hope ruangguru has a landscape mode because i use tablet and i always use landscape mode everytime i use it. Ulasan #2 Jika tidak salah dibawah video ada fitur dimana ada part2 video yang bisa kita tekan. Kenapa sekarang tidak ada, karena itu sangat memudahkan saya dalam menonton. Mohon diperbaiki"
darmaonlim chanel,5,2020-11-01 09:21:31,"Aplikasinya bagus aku udah berlangganan untuk tahun kedua. Tapi masih ada sedikit masalah. Misalnya fitur bank soal dimana opsi a,b,c,d sering tidak sesuai di aplikasi dengan di pdf/copy Kemudian untuk ruangbaca aku saranin buat ada tombol sharenya. Dan fitur tanya jawab untuk matematika dan fisika aku saranin bisa bentuk bangun ruang/bangun datar, dan bentuk akar/pangkat/pecahan."
Dharu Triayuda,4,2020-11-01 01:52:45,Sangat nyaman menggunakan ruang guru Saya hanya berharap semoga terdapat fitur screen capture supaya kita tidak lama-lama mencatat karena materi yang dipelajari sangat banyak sedangkan rangkuman diakhir setiap journey kurang lengkap. Terimakasih. Untuk selebihnya bagus.
Phanissa Intan,5,2020-10-27 18:24:43,"Aplikasi sungguh luar biasa!! Terimakasih Ruangguru😊 kalo bisa tambah pelajaran tambahan yang lainnya yaa seperti pelajaran bahasa daerah, SBK, komputer/TIK, Prakarya, pokoknya lengkap... Tapi dengan adanya Ruangguru nilai saya lebih meningkat✊🏻"
Mulyani,5,2020-10-26 15:54:02,"Aplikasi lengkap dan mudah, tempat belajar yang nyaman dan bisa menyesuaikan kebutuhan belajar. Terpercaya dan harga terjangkau serta bebas pilih banyak metode pembayaran yang mudah."
nellu rhini,5,2020-10-26 15:48:38,"Ruang guru, merupakan aplikasi edukasi terbaik yang dapat membantu para siswa siswi belajar, melihat dengan kondisi pandemi sekrng, ruanguru menyediakan berbagai fitur belajr yang membantu siswa siswi memahami semua materi, menyediakan berbagai macam soal dan latihan-latihan soal yang di sertai dengn pemabahasan yang sangat lengkap"
Reza Aria Sadewa,5,2020-10-26 15:20:07,"Aplikasi bimbel yang sangat membantu untuk belajar atau untuk pendalaman materi, Apalagi ditengah situasi pandemi seperti ini kita tetap dapat belajar dan dapat merasakan tambahan belajar seperti layaknya bimbel konvensional. Hal tersebut dapat dilakukan semuanya dirumah. Goodjob Ruangguru :)"
